linkUrl,customEvent:DATAGOV_dataset_organization,customEvent:DATAGOV_dataset_publisher,fileExtension,fileName,pageLocation,pageTitle,eventCount
https://data.chhs.ca.gov/dataset/f243090b-4c05-4c61-b614-7cb49b86b21d/resource/eb324b4d-d2d2-41e8-aa,State of California,ca-gov,csv,cdph_ssi_adult_odp_2020h2.csv,https://catalog.data.gov/dataset/surgical-site-infections-ssis-for-operative-procedures-in-california-hospitals-a6bf6,Surgical Site Infections (SSIs) for Operative Procedures in California Hospitals - Catalog,1
https://data.chhs.ca.gov/dataset/f243090b-4c05-4c61-b614-7cb49b86b21d/resource/f620913b-63ca-4774-9a,State of California,ca-gov,xlsx,cdph_ssi_adult_datadictionary_2020h1.xlsx,https://catalog.data.gov/dataset/surgical-site-infections-ssis-for-operative-procedures-in-california-hospitals-a6bf6/resource/31c8e476-bbb7-4065-8ffc-5464d8c14357,"Surgical Site Infections (SSIs) for Operative Procedures in California Hospitals - SSI in Adult Patients-Data Dictionary, January to June 2020 - Catalog",1
https://data.chhs.ca.gov/dataset/f256b423-68ed-4958-ae79-9b2505e0578b/resource/ced1302b-0f32-426f-83,State of California,ca-gov,csv,mdsd-utilization-and-sealants-by-age-cy-2013-to-2022.csv,https://catalog.data.gov/dataset/dental-utilization-measures-and-sealant-data-by-age-groups-calendar-year-2013-to-2021-61ecf/resource/21154a8e-bd00-4415-a9d3-56363481f398,Dental Utilization Measures and Sealant Data by Age Groups Calendar Year 2013 to 2022 - Dental Utilization Measures and Sealant Data by Age Groups Calendar Year 2013 to 2021 - Catalog,1
https://data.chhs.ca.gov/dataset/f2b33545-db0a-4a53-a611-41de532e7c53/resource/0413332a-5689-40d9-a5,State of California,ca-gov,pdf,pqi_summary_v2023_2022.pdf,https://catalog.data.gov/dataset/rates-of-preventable-hospitalizations-for-selected-medical-conditions-by-county-lghc-indic-596ba,Rates of Preventable Hospitalizations for Selected Medical Conditions by County (LGHC Indicator) - Catalog,1
https://data.chhs.ca.gov/dataset/f2b33545-db0a-4a53-a611-41de532e7c53/resource/1b11a9db-c757-4895-94,State of California,ca-gov,zip,rates-of-preventable-hospitalizations-for-selected-medical-conditions-by-county-tuy7ts.zip,https://catalog.data.gov/dataset/rates-of-preventable-hospitalizations-for-selected-medical-conditions-by-county-lghc-indic-596ba,Rates of Preventable Hospitalizations for Selected Medical Conditions by County (LGHC Indicator) - Catalog,1
https://data.chhs.ca.gov/dataset/f2b33545-db0a-4a53-a611-41de532e7c53/resource/29fd31e9-a90b-4d6a-b9,State of California,ca-gov,pdf,pqi_readme_v2023_2016-2022.pdf,https://catalog.data.gov/dataset/rates-of-preventable-hospitalizations-for-selected-medical-conditions-by-county-lghc-indic-596ba/resource/fe0d5013-211f-4cb0-b7bb-4ced65f2bb15,Rates of Preventable Hospitalizations for Selected Medical Conditions by County (LGHC Indicator) - 2016-2022 (v2023) ReadMe-Rates of Preventable Hospitalizations for Selected Medical Conditions by County - Catalog,1
https://data.chhs.ca.gov/dataset/f2b33545-db0a-4a53-a611-41de532e7c53/resource/7c7aed93-3643-43b8-92,State of California,ca-gov,csv,ca-hcai-preventablehospitalizations-county.csv,https://catalog.data.gov/dataset/rates-of-preventable-hospitalizations-for-selected-medical-conditions-by-county-lghc-indic-596ba/resource/7077ce71-7328-444e-8ea9-6bcaa9301435,Rates of Preventable Hospitalizations for Selected Medical Conditions by County (LGHC Indicator) - Rates of Preventable Hospitalizations for Selected Medical Conditions by County (CSV) - Catalog,1
https://data.chhs.ca.gov/dataset/f333528b-4d38-4814-bebb-12db1f10f535/resource/046cdd2b-31e5-4d34-9e,State of California,ca-gov,csv,covid19cases_test.csv,https://catalog.data.gov/dataset/covid-19-time-series-metrics-by-county-and-state-archived-aad71,COVID-19 Time-Series Metrics by County and State (ARCHIVED) - Catalog,1
https://data.chhs.ca.gov/dataset/f333528b-4d38-4814-bebb-12db1f10f535/resource/6b0956b1-5ffb-43b6-a4,State of California,ca-gov,csv,covid19cases_test_07252023.csv,https://catalog.data.gov/dataset/covid-19-time-series-metrics-by-county-and-state-archived-aad71,COVID-19 Time-Series Metrics by County and State (ARCHIVED) - Catalog,1
https://data.chhs.ca.gov/dataset/f36f29a0-3ad3-4b56-b954-c82766ed5a4a/resource/0f98de5f-e5f9-416d-b4,State of California,ca-gov,zip,rates-of-preventable-hospitalizations-age-18-for-selected-medical-conditions-by-county-93qjkt.zip,https://catalog.data.gov/dataset/rates-of-preventable-hospitalizations-age18-for-selected-medical-conditions-by-county-69bd7,Rates of Preventable Hospitalizations (Age<18) for Selected Medical Conditions by County - Catalog,1
https://data.chhs.ca.gov/dataset/f36f29a0-3ad3-4b56-b954-c82766ed5a4a/resource/a0deefc6-3bae-43f7-ac,State of California,ca-gov,csv,data-dictionary-pediatric-quality-indicators.csv,https://catalog.data.gov/dataset/rates-of-preventable-hospitalizations-age18-for-selected-medical-conditions-by-county-69bd7,Rates of Preventable Hospitalizations (Age<18) for Selected Medical Conditions by County - Catalog,1
https://data.chhs.ca.gov/dataset/f36f29a0-3ad3-4b56-b954-c82766ed5a4a/resource/b17bb331-8317-4e6c-ae,State of California,ca-gov,pdf,pdi_summary_v2021_2019.pdf,https://catalog.data.gov/dataset/rates-of-preventable-hospitalizations-age18-for-selected-medical-conditions-by-county-69bd7,Rates of Preventable Hospitalizations (Age<18) for Selected Medical Conditions by County - Catalog,1
https://data.chhs.ca.gov/dataset/f36f29a0-3ad3-4b56-b954-c82766ed5a4a/resource/b98eae0f-4be6-4ac7-bf,State of California,ca-gov,pdf,pdi_summary_v2023_2018.pdf,https://catalog.data.gov/dataset/rates-of-preventable-hospitalizations-age18-for-selected-medical-conditions-by-county-69bd7,Rates of Preventable Hospitalizations (Age<18) for Selected Medical Conditions by County - Catalog,1
https://data.chhs.ca.gov/dataset/f36f29a0-3ad3-4b56-b954-c82766ed5a4a/resource/ee17890c-f7bf-4313-b1,State of California,ca-gov,pdf,pdi_readme_v2023_2016-2022.pdf,https://catalog.data.gov/dataset/rates-of-preventable-hospitalizations-age18-for-selected-medical-conditions-by-county-69bd7/resource/afbc9888-bc82-465e-a22a-1341be02d2c5,Rates of Preventable Hospitalizations (Age<18) for Selected Medical Conditions by County - 2016-2022 (v2023) ReadMe-Rates of Preventable Hospitalizations (Age<18) for Selected Medical Conditions by County - Catalog,1
https://data.chhs.ca.gov/dataset/f7c07f7b-ec23-4eeb-956e-b0471942948c/resource/88cf87c4-439c-43cd-af,State of California,ca-gov,zip,performance-dashboard-children-and-youth-with-an-open-child-welfare-case-czdntz.zip,https://catalog.data.gov/dataset/performance-dashboard-children-and-youth-with-an-open-child-welfare-case-064b9,Performance Dashboard Children and Youth with an Open Child Welfare Case - Catalog,1
https://data.chhs.ca.gov/dataset/f7c07f7b-ec23-4eeb-956e-b0471942948c/resource/9f22b54f-1e3f-4aa6-b0,State of California,ca-gov,csv,ocwc_snap_final_2022531.csv,https://catalog.data.gov/dataset/performance-dashboard-children-and-youth-with-an-open-child-welfare-case-064b9,Performance Dashboard Children and Youth with an Open Child Welfare Case - Catalog,1
https://data.chhs.ca.gov/dataset/f7c07f7b-ec23-4eeb-956e-b0471942948c/resource/9f22b54f-1e3f-4aa6-b0,State of California,ca-gov,csv,ocwc_snap_final_2022531.csv,https://catalog.data.gov/dataset/performance-dashboard-children-and-youth-with-an-open-child-welfare-case-064b9/resource/8a42a491-ee02-4560-ac62-fc09ff098d74,Performance Dashboard Children and Youth with an Open Child Welfare Case - Performance Dashboard Snapshot Report: Children and Youth with an Open Child Welfare Case - Catalog,1
https://data.chhs.ca.gov/dataset/f88f9d7f-635d-4334-9dac-4ce773afe4e5/resource/b500dae2-9e58-428e-b1,State of California,ca-gov,csv,covid19demographicratecumulative.csv,https://catalog.data.gov/dataset/covid-19-equity-metrics-paused-84b61,COVID-19 Equity Metrics (PAUSED) - Catalog,1
https://data.chhs.ca.gov/dataset/f9feb1b8-16de-41fc-a983-084bcf80db11/resource/4f210e78-4086-4193-b0,State of California,ca-gov,xlsx,adults-with-diabetes-per-100-lghc-indicator-23-dd.xlsx,https://catalog.data.gov/dataset/adults-with-diabetes-per-100-lghc-indicator-f3583,Diyabetli Yetişkinler 100'de (LGHC Göstergesi) - Katalog,1
https://data.chhs.ca.gov/dataset/f9feb1b8-16de-41fc-a983-084bcf80db11/resource/4f210e78-4086-4193-b0,State of California,ca-gov,xlsx,adults-with-diabetes-per-100-lghc-indicator-23-dd.xlsx,https://catalog.data.gov/dataset/adults-with-diabetes-per-100-lghc-indicator-f3583/resource/ce789a71-cf41-48f9-8055-836ddc442b85,每 100 人中患有糖尿病的成年人 (LGHC 指标) - adults-with-diabetes-per-100-lghc-indicator-23-dd - Catalog,1
https://data.chhs.ca.gov/dataset/f9feb1b8-16de-41fc-a983-084bcf80db11/resource/efdd6138-c50f-4644-94,State of California,ca-gov,zip,adults-with-diabetes-per-100-lghc-indicator-23-ar5bpr.zip,https://catalog.data.gov/dataset/adults-with-diabetes-per-100-lghc-indicator-f3583/resource/9dab0c66-6675-4e8a-92f7-81632cefe9db,每 100 名成人糖尿病患者 (LGHC 指标) - 所有资源数据 - 目录,1
https://data.chhs.ca.gov/dataset/fb0e792f-0165-414d-af91-130a4309505f/resource/5e264ec3-1ff2-47eb-a1,State of California,ca-gov,csv,outputfile.csv,https://catalog.data.gov/dataset/respiratory-virus-dashboard-metrics-26084,Respiratory Virus Dashboard Metrics - Catalog,1
https://data.chhs.ca.gov/dataset/fb0e792f-0165-414d-af91-130a4309505f/resource/66d25d29-5cd0-4b35-98,State of California,ca-gov,xlsx,test_data_dictionary_nov23.xlsx,https://catalog.data.gov/dataset/respiratory-virus-dashboard-metrics-26084,Respiratory Virus Dashboard Metrics - Catalog,1
https://data.chhs.ca.gov/dataset/fc07c2ae-c89c-409e-8aad-fb06b8bf884a/resource/7bc30ad9-7745-401f-b1,State of California,ca-gov,csv,grievances_demo-4.25.24.csv,https://catalog.data.gov/dataset/managed-care-performance-monitoring-dashboard-report-a95b1,Managed Care Performance Monitoring Dashboard Report - Catalog,1
https://data.chhs.ca.gov/dataset/fc07c2ae-c89c-409e-8aad-fb06b8bf884a/resource/bd524699-cfd7-4996-a3,State of California,ca-gov,csv,encounter-completeness-4.25.24.csv,https://catalog.data.gov/dataset/managed-care-performance-monitoring-dashboard-report-a95b1,Managed Care Performance Monitoring Dashboard Report - Catalog,1
https://data.chhs.ca.gov/dataset/fc07c2ae-c89c-409e-8aad-fb06b8bf884a/resource/bda70e1d-bf79-4618-b1,State of California,ca-gov,csv,hedis_aqfs-4.25.24.csv,https://catalog.data.gov/dataset/managed-care-performance-monitoring-dashboard-report-a95b1,Managed Care Performance Monitoring Dashboard Report - Catalog,1
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/063faf93-0572-4fdc-84,State of California,ca-gov,csv,flu-publichealthlab-byregion-fluseason.csv,https://catalog.data.gov/dataset/influenza-surveillance-05970,Influenza Surveillance - Catalog,1
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/5b7cef59-c9e4-49eb-b9,State of California,ca-gov,csv,flu-clinicallab-byregion-fluseason.csv,https://catalog.data.gov/dataset/influenza-surveillance-05970/resource/02b25228-ac1d-4703-9a65-44bc31840937,Influenza Surveillance - Clinical Sentinel Laboratory Influenza and Other Respiratory Virus Surveillance Data by Region and Influenza Season - Catalog,1
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/83776194-ad94-43fd-89,State of California,ca-gov,xlsx,data_dictionary-public_health_laboratory_surveillance.xlsx,https://catalog.data.gov/dataset/influenza-surveillance-aa972,Influenza Surveillance - Catalog,1
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/be3e8fce-d47d-4bb8-8c,State of California,ca-gov,xlsx,datadictionary-outpatient-influenza-like-illness.xlsx,https://catalog.data.gov/dataset/influenza-surveillance-05970,Influenza Surveillance - Catalog,1
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/be3e8fce-d47d-4bb8-8c,State of California,ca-gov,xlsx,datadictionary-outpatient-influenza-like-illness.xlsx,https://catalog.data.gov/dataset/influenza-surveillance-92f7f,Influenza Surveillance - Catalog,1
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/becac4f2-e12f-498b-89,State of California,ca-gov,xlsx,data-dictoionary-clinical-laboratory-results-by-region.xlsx,https://catalog.data.gov/dataset/influenza-surveillance-aa972,Influenza Surveillance - Catalog,1
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/becac4f2-e12f-498b-89,State of California,ca-gov,xlsx,data-dictoionary-clinical-laboratory-results-by-region.xlsx,https://catalog.data.gov/dataset/influenza-surveillance-aa972/resource/2f5aba92-ebf7-4836-a4a8-7b87695bbd3b,Influenza Surveillance - Data Dictionary-Clinical Sentinel Laboratory Influenza - Catalog,1
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/e127a67b-cbf2-4ad5-ac,State of California,ca-gov,csv,flu-ili-byregion-fluseason.csv,https://catalog.data.gov/dataset/influenza-surveillance-05970/resource/9af6bdf8-8399-4875-9e53-fc9bd8d9ab9f?inner_span=True,Influenza Surveillance - Outpatient Influenza-like Illness Surveillance Data by Region and Influenza Season - Catalog,1
https://data.chhs.ca.gov/dataset/fd8ee614-b247-4742-a729-f30f47c5beaa/resource/c1aee0d9-87ad-4738-b7,State of California,ca-gov,csv,3.6-qhp-spoken-lang-q4-2023-odp.csv,https://catalog.data.gov/dataset/primary-spoken-language-of-individuals-selecting-covered-california-qualified-health-plan--5d0e9,Primary Spoken Language of Individuals Selecting Covered California Qualified Health Plan (QHP) - Catalog,1
https://data.chhs.ca.gov/dataset/ff3083ea-17cb-4fb2-b51e-183444515b67/resource/505264b7-8a69-40f8-91,State of California,ca-gov,xlsx,hci_accesstoparks_469_ca_re_co_cd_pl_ct-7-3-2017-ada.xlsx,https://catalog.data.gov/dataset/park-beach-open-space-or-coastline-access-bc3af,公园、海滩、开放空间或海岸线通道 - 目录,1
https://data.chhs.ca.gov/dataset/ff3083ea-17cb-4fb2-b51e-183444515b67/resource/b1d0b85a-72a0-41e4-9b,State of California,ca-gov,pdf,hciaccesstoparksnarrative8-11-17-ada.pdf,https://catalog.data.gov/dataset/park-beach-open-space-or-coastline-access-bc3af,公园、海滩、开放空间或海岸线通道 - 目录,1
https://data.chhs.ca.gov/dataset/ff3083ea-17cb-4fb2-b51e-183444515b67/resource/b1d0b85a-72a0-41e4-9b,State of California,ca-gov,pdf,hciaccesstoparksnarrative8-11-17-ada.pdf,https://catalog.data.gov/dataset/park-beach-open-space-or-coastline-access-bc3af/resource/3f07e5c1-355e-46f9-8841-cb5c1dc6ce64,"Park, Beach, Open Space, or Coastline Access - Access to Parks Narrative and Examples - Catalog",1
https://data.cnra.ca.gov/dataset/022f670f-eb4e-4314-9fad-74f7f9560400/resource/bfe84bf5-7bde-4c03-8d,State of California,ca-gov,xlsx,cdfw-dmp-metadata-worksheet_sharkincidentdatabase.xlsx,https://catalog.data.gov/dataset/shark-incident-database-california-56167,Base de datos de incidentes con tiburones - California - Catálogo,1
https://data.cnra.ca.gov/dataset/039928f9-5b4c-47e9-9953-69aa7bf1fd66/resource/440b59d7-a654-444b-8a,State of California,ca-gov,zip,dsm2_2023.01_historical_update.zip,https://catalog.data.gov/dataset/dsm2-2d92a/resource/bdf94547-c321-4af1-ab90-de7135c90998?inner_span=True,DSM2 - DSM2 2023.01 Historical Update - Catalog,1
https://data.cnra.ca.gov/dataset/049fed5d-2c38-43ab-825f-4fc44d6f842d/resource/7d4ab8f5-43f9-4fcb-b2,State of California,ca-gov,zip,study-04-ss-aquatic-amphibians-semi-aquatic-snakes.zip,https://catalog.data.gov/dataset/sswp-aquatic-amphibians-semi-aquatic-snakes-58162/resource/eb8ad2af-1bd1-419f-a076-1dcb2cc0aab5,SSWP Aquatic Amphibians & Semi-Aquatic Snakes - sswp-aquatic-amphibians-semi-aquatic-snakes - Catalog,1
https://data.cnra.ca.gov/dataset/15c2e1d7-cf90-4d91-85e0-542ffe2cee99/resource/182cdd55-3e25-494d-b1,State of California,ca-gov,csv,calendaryear_annual_data_20240409.csv,https://catalog.data.gov/dataset/data-for-calculating-efficient-outdoor-water-uses-147dd,用于计算有效户外用水的数据 - 目录,1
https://data.cnra.ca.gov/dataset/15c2e1d7-cf90-4d91-85e0-542ffe2cee99/resource/182cdd55-3e25-494d-b1,State of California,ca-gov,csv,calendaryear_annual_data_20240409.csv,https://catalog.data.gov/dataset/data-for-calculating-efficient-outdoor-water-uses-147dd/resource/db6ccd99-2d55-409e-a5d9-e255fe23e6a4,Data for Calculating Efficient Outdoor Water Uses - Calendar Year Annual Data - Catalog,1
https://data.cnra.ca.gov/dataset/15c2e1d7-cf90-4d91-85e0-542ffe2cee99/resource/1ea36e5b-933c-437b-ac,State of California,ca-gov,csv,fiscalyear_annual_data_20240409.csv,https://catalog.data.gov/dataset/data-for-calculating-efficient-outdoor-water-uses-147dd,Data for Calculating Efficient Outdoor Water Uses - Catalog,1
https://data.cnra.ca.gov/dataset/15c2e1d7-cf90-4d91-85e0-542ffe2cee99/resource/b7040298-3712-4a1a-94,State of California,ca-gov,xlsx,seasonal_data_20240409.xlsx,https://catalog.data.gov/dataset/data-for-calculating-efficient-outdoor-water-uses-147dd/resource/395ff450-3d96-48d5-8368-e6c934cbeeba?inner_span=True,Data for Calculating Efficient Outdoor Water Uses - Seasonal Data (Excel format) - Catalog,1
https://data.cnra.ca.gov/dataset/15c2e1d7-cf90-4d91-85e0-542ffe2cee99/resource/c45c90f7-fadb-45a8-b2,State of California,ca-gov,csv,lam_final_20240409.csv,https://catalog.data.gov/dataset/data-for-calculating-efficient-outdoor-water-uses-147dd,Data for Calculating Efficient Outdoor Water Uses - Catalog,1
https://data.cnra.ca.gov/dataset/15c2e1d7-cf90-4d91-85e0-542ffe2cee99/resource/c45c90f7-fadb-45a8-b2,State of California,ca-gov,csv,lam_final_20240409.csv,https://catalog.data.gov/dataset/data-for-calculating-efficient-outdoor-water-uses-147dd/resource/8c47310e-379b-4ad1-8f9f-5503a7a9d392?inner_span=True,Data for Calculating Efficient Outdoor Water Uses - Landscape Area Measurement Final - Catalog,1
https://data.cnra.ca.gov/dataset/1eef28b8-2504-4b63-8003-3ab8d678452d/resource/6f081a3a-2f14-40e6-bb,State of California,ca-gov,csv,dpr_park_facility_site_2020.csv,https://catalog.data.gov/dataset/dpr-park-facility-site-2020/resource/2f67c09c-db0f-4c70-9dc1-87ec58b6424a,DPR Park Facility Site 2020 - Park Facility Site information 2020 - Catalog,1
https://data.cnra.ca.gov/dataset/1f404a72-b583-418a-81b9-6fe5d5595cd7/resource/93af894a-6fe2-4eaa-a0,State of California,ca-gov,zip,excelfiles.zip,https://catalog.data.gov/dataset/state-water-project-delivery-capability-report-dcr-2019-62d32/resource/1cbb6f8c-3ca1-4b80-9e28-7d10b85504fe?inner_span=True,State Water Project Delivery Capability Report (DCR) 2019 - Final DCR 2019 Excel Files - Catalog,1
https://data.cnra.ca.gov/dataset/1fa7c70b-d442-42e7-b9b4-a0271950aea9/resource/f7b2ca30-3c47-4aea-aa,State of California,ca-gov,xlsx,cdfw-dmp-metadata-worksheet_pacific-bluefin-tuna-sportfishingreport.com.xlsx,https://catalog.data.gov/dataset/pacific-bluefin-tuna-tracking-sportfishing-report-com-d3e10,Pacific Bluefin Tuna Tracking - Sportfishing Report.com - Catalog,1
https://data.cnra.ca.gov/dataset/2395530a-5421-487e-921e-d6e594f23ac6/resource/0202b8a4-bf39-449f-9b,State of California,ca-gov,pdf,calsimhydromanual.pdf,https://catalog.data.gov/dataset/calsim-3-0-release-7f092,CalSim 3.0 Release - Catalog,1
https://data.cnra.ca.gov/dataset/2395530a-5421-487e-921e-d6e594f23ac6/resource/2d4160d7-cbe1-4e63-8c,State of California,ca-gov,pdf,calsim-3-report-final.pdf,https://catalog.data.gov/dataset/calsim-3-0-release-7f092/resource/a1d09338-1b6a-48e3-8f32-86071d7e0430,CalSim 3.0 Release - CalSim 3.0 Main Report - Catalog,1
https://data.cnra.ca.gov/dataset/2395530a-5421-487e-921e-d6e594f23ac6/resource/45ed5799-0c68-479f-ad,State of California,ca-gov,zip,calsimhydro_l2020a_20200709.zip,https://catalog.data.gov/dataset/calsim-3-0-release-7f092,CalSim 3.0 Release - Catalog,1
https://data.cnra.ca.gov/dataset/23c1e1d4-d941-4c3b-a2a5-beae44e4515e/resource/8545eb19-d189-435d-a5,State of California,ca-gov,zip,wsip_2070_wmw_calsim_1-18-17.zip,https://catalog.data.gov/dataset/climate-change-projections-for-water-storage-investment-program-wsip/resource/1b2af018-518c-47e9-9888-e9eb47630677,Climate Change Projections for Water Storage Investment Program (WSIP) - 2070 WMW Future Conditions - CalSim-II Model Simulations - Catalog,1
https://data.cnra.ca.gov/dataset/271c4a1d-fa8e-464e-bd51-c64a459f5739/resource/979cc028-4915-4e76-af,State of California,ca-gov,pdf,final-appendixa.pdf,https://catalog.data.gov/dataset/calsim-3-7d0f8,CalSim 3 - Catalog,1
https://data.cnra.ca.gov/dataset/2c2e4959-6acd-4635-8eff-4f4a8a1f6a72/resource/6a2fd01b-86c9-4ff7-92,State of California,ca-gov,xlsx,cdfw-dmp-metadata-worksheet_isp_qzmm.xlsx,https://catalog.data.gov/dataset/quagga-zebra-mussel-presence-absence-monitoring-california-2007-2022-d5092,Quagga/Zebra Mussel Presence/Absence Monitoring - California - 2007-2022 - Catalog,1
https://data.cnra.ca.gov/dataset/2c2e4959-6acd-4635-8eff-4f4a8a1f6a72/resource/c1269a69-3bc3-426c-93,State of California,ca-gov,zip,musselmonitoringdata.zip,https://catalog.data.gov/dataset/quagga-zebra-mussel-presence-absence-monitoring-california-2007-2022-d5092,Quagga/Zebra Mussel Presence/Absence Monitoring - California - 2007-2022 - Catalog,1
https://data.cnra.ca.gov/dataset/3147d563-3615-4683-a4be-75143361d948/resource/bac27ab0-a629-4cdd-a9,State of California,ca-gov,pdf,dwr-precipitation-stations.pdf,https://catalog.data.gov/dataset/annual-precipitation-data-for-northern-california-1944-current-6b593,Annual Precipitation Data for Northern California 1944-Current - Catalog,1
https://data.cnra.ca.gov/dataset/3147d563-3615-4683-a4be-75143361d948/resource/bac27ab0-a629-4cdd-a9,State of California,ca-gov,pdf,dwr-precipitation-stations.pdf,https://catalog.data.gov/dataset/annual-precipitation-data-for-northern-california-1944-current-6b593/resource/79878440-862b-469f-9de1-3c5572b922e5,Annual Precipitation Data for Northern California 1944-Current - DWR Precipitation Stations Methodology - Catalog,1
https://data.cnra.ca.gov/dataset/31b65732-941d-4af0-9d8c-279fac441fd6/resource/94b36840-0540-445b-8c,State of California,ca-gov,zip,cced_2023a.zip,https://catalog.data.gov/dataset/california-conservation-easement-database-de857/resource/3d8396ec-7ec3-4ab3-bb2b-f626e1ad31d2,California Conservation Easement Database - California Conservation Easement Database 2023a - Catalog,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/379d0f98-d165-4e3c-b3,State of California,ca-gov,xlsx,cvp_contractor_tables.xlsx,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/46935b04-5018-44ca-95,State of California,ca-gov,csv,sgma_1995htd_precip-et_values.csv,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/4b855c9e-e45d-45d3-8a,State of California,ca-gov,xlsx,swp_contractor_tables.xlsx,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/4b855c9e-e45d-45d3-8a,State of California,ca-gov,xlsx,swp_contractor_tables.xlsx,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,SGMA Climate Change Resources - Catalog,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/51b6ee27-4f78-4226-84,State of California,ca-gov,zip,sgma-climate-change-datasets-v1-archive.zip,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/77ccda55-7a3c-4b1e-93,State of California,ca-gov,pdf,dwr_sgmo_projected_water_year_types_ca_05052021.pdf,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/79a2b96d-6219-4705-98,State of California,ca-gov,xlsx,sgma_secondorder_changefactor_correction_tool_7-13-18_final.xlsx,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/833a3998-809d-4585-b9,State of California,ca-gov,pdf,resource-guide-climate-change-guidance_v8.pdf,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/8e82e4d1-7922-46a3-a4,State of California,ca-gov,zip,statewidestreamflowchangedactors.zip,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/8e82e4d1-7922-46a3-a4,State of California,ca-gov,zip,statewidestreamflowchangedactors.zip,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,SGMA Climate Change Resources - Catalog,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/9d9cfcce-b412-464c-8e,State of California,ca-gov,zip,huc8_1995htd_streamflow.zip,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/a0a956da-cef6-4c20-b6,State of California,ca-gov,zip,centralvalleyflowsanddiversions.zip,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/c4de3325-ffd9-4f0d-86,State of California,ca-gov,zip,projected_water_year_type_data.zip,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/c51742b4-4b25-4005-a4,State of California,ca-gov,zip,modflow_climatechange_precipet_processingtool.zip,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/cac2ca52-d4c5-4c0d-a7,State of California,ca-gov,zip,iwfm_climatechange_precipet_processingtool.zip,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,Ressources sur le changement climatique de la SGMA - Catalogue,1
